"DR_NO","Date.Rptd","DATE.OCC","TIME.OCC","AREA","AREA.NAME","Rpt.Dist.No","Part.1.2","Crm.Cd","Crm.Cd.Desc","Mocodes","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Weapon.Used.Cd","Weapon.Desc","Status","Status.Desc","Crm.Cd.1","Crm.Cd.2","Crm.Cd.3","Crm.Cd.4","LOCATION","Cross.Street","LAT","LON"
221404738,"01/17/2022 12:00:00 AM","01/17/2022 12:00:00 AM",700,14,"Pacific",1401,1,310,"BURGLARY","1606 0344",45,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",310,NA,NA,NA,"2500    STONER                       AV","",34.0287,-118.4446
200306502,"02/11/2020 12:00:00 AM","02/11/2020 12:00:00 AM",826,3,"Southwest",363,1,440,"THEFT PLAIN - PETTY ($950 & UNDER)","0344 1202",67,"M","W",701,"HOSPITAL",NA,"","IC","Invest Cont",440,NA,NA,NA,"3700    SANTA ROSALIA                DR","",34.0072,-118.3373
200508414,"04/18/2020 12:00:00 AM","04/18/2020 12:00:00 AM",600,5,"Harbor",566,2,901,"VIOLATION OF RESTRAINING ORDER","2038 0913",55,"F","W",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",901,NA,NA,NA,"200 W  10TH                         ST","",0,0
210805887,"02/17/2021 12:00:00 AM","02/16/2021 12:00:00 AM",1900,8,"West LA",847,1,310,"BURGLARY","0321 1402 1601 0344 1822 1420",60,"M","W",708,"CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE)",NA,"","IC","Invest Cont",310,998,NA,NA,"10400 W  PICO                         BL","",34.0473,-118.4206
200713151,"08/26/2020 12:00:00 AM","08/25/2020 12:00:00 AM",2235,7,"Wilshire",721,2,888,"TRESPASSING","1501 2002",19,"M","W",503,"HOTEL",NA,"","IC","Invest Cont",888,NA,NA,NA,"300 S  DOHENY                       DR","",34.0732,-118.3897
201009056,"05/16/2020 12:00:00 AM","05/16/2020 12:00:00 AM",815,10,"West Valley",1005,1,510,"VEHICLE - STOLEN","",0,"","",202,"LIQUOR STORE",NA,"","IC","Invest Cont",510,NA,NA,NA,"17700    SATICOY                      ST","",34.2147,-118.523
211906478,"03/11/2021 12:00:00 AM","02/01/2021 12:00:00 AM",15,19,"Mission",1991,1,420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","",0,"","",101,"STREET",NA,"","IC","Invest Cont",420,NA,NA,NA,"8000 N  SEPULVEDA                    BL","",34.2184,-118.4698
211221820,"08/24/2021 12:00:00 AM","08/23/2021 12:00:00 AM",1600,12,"77th Street",1209,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1300 0329",44,"M","H",122,"VEHICLE, PASSENGER/TRUCK",NA,"","IC","Invest Cont",740,NA,NA,NA,"4500 S  FIGUEROA                     ST","",34.0024,-118.2827
211506356,"03/02/2021 12:00:00 AM","02/27/2021 12:00:00 AM",438,15,"N Hollywood",1532,1,330,"BURGLARY FROM VEHICLE","0344 1300",34,"M","W",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",330,NA,NA,NA,"12300    CALIFA                       ST","",34.1773,-118.4018
221406549,"02/24/2022 12:00:00 AM","02/24/2022 12:00:00 AM",2238,14,"Pacific",1487,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329",0,"X","X",210,"RESTAURANT/FAST FOOD",311,"HAMMER","IC","Invest Cont",740,NA,NA,NA,"6200 W  87TH                         ST","",33.9586,-118.3935
201817447,"09/18/2020 12:00:00 AM","09/16/2020 12:00:00 AM",1700,18,"Southeast",1861,2,901,"VIOLATION OF RESTRAINING ORDER","0913 2038",39,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,"","AO","Adult Other",901,NA,NA,NA,"11700 S  FIGUEROA                     ST","",33.9274,-118.2871
201707184,"03/07/2020 12:00:00 AM","03/06/2020 12:00:00 AM",2230,17,"Devonshire",1738,1,420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0344",66,"M","H",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",420,NA,NA,NA,"10800    DEMPSEY                      AV","",34.2665,-118.4772
211407064,"02/24/2021 12:00:00 AM","02/24/2021 12:00:00 AM",245,14,"Pacific",1465,2,745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0329",38,"X","X",101,"STREET",NA,"","IC","Invest Cont",745,NA,NA,NA,"12300    JUNIETTE                     ST","",33.982,-118.4096
201112035,"07/30/2020 12:00:00 AM","07/30/2020 12:00:00 AM",1800,11,"Northeast",1163,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","2000 0913 1814 0443 0421",41,"F","W",101,"STREET",511,"VERBAL THREAT","AO","Adult Other",930,NA,NA,NA,"4700    FOUNTAIN                     AV","",34.0955,-118.2922
200612307,"07/07/2020 12:00:00 AM","07/07/2020 12:00:00 AM",1230,6,"Hollywood",657,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","0400 0432 0421 0913",45,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AA","Adult Arrest",930,NA,NA,NA,"5300 W  LEMON GROVE                  AV","",34.0888,-118.3124
210616051,"09/18/2021 12:00:00 AM","09/13/2021 12:00:00 AM",1130,6,"Hollywood",636,1,310,"BURGLARY","1601 1822 0344",29,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,"","IC","Invest Cont",310,NA,NA,NA,"1700    WILCOX                       AV","",34.1016,-118.331
200315899,"08/17/2020 12:00:00 AM","08/17/2020 12:00:00 AM",135,3,"Southwest",359,1,310,"BURGLARY","1609 0329 1822 2004 1402",19,"X","X",203,"OTHER BUSINESS",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",310,NA,NA,NA,"3700 S  FLOWER                       ST","",34.0178,-118.2811
210413136,"09/23/2021 12:00:00 AM","09/22/2021 12:00:00 AM",530,4,"Hollenbeck",497,2,745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)","1300 0329 1307",22,"M","H",101,"STREET",NA,"","IC","Invest Cont",745,NA,NA,NA,"OLYMPIC                      BL","VELASCO                      ST",34.0188,-118.2051
201012372,"08/24/2020 12:00:00 AM","08/24/2020 12:00:00 AM",1010,10,"West Valley",1034,2,624,"BATTERY - SIMPLE ASSAULT","1822 0416 1420 1202 2021 1414",60,"F","H",203,"OTHER BUSINESS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",624,NA,NA,NA,"18200    VICTORY                      BL","",34.1866,-118.5298
201910537,"06/03/2020 12:00:00 AM","06/03/2020 12:00:00 AM",530,19,"Mission",1902,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1300",35,"F","O",108,"PARKING LOT",NA,"","IC","Invest Cont",740,NA,NA,NA,"14300    FOOTHILL                     BL","",34.3192,-118.4455
212114883,"10/06/2021 12:00:00 AM","10/03/2021 12:00:00 AM",2000,21,"Topanga",2126,2,624,"BATTERY - SIMPLE ASSAULT","0444 1259",15,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",624,NA,NA,NA,"7900    DE SOTO                      AV","",34.2141,-118.5885
201223623,"10/30/2020 12:00:00 AM","10/18/2020 12:00:00 AM",100,12,"77th Street",1265,2,354,"THEFT OF IDENTITY","0922 0930 1822",57,"M","B",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",354,NA,NA,NA,"1200 W  81ST                         ST","",33.9655,-118.2993
200615488,"09/16/2020 12:00:00 AM","09/15/2020 12:00:00 AM",500,6,"Hollywood",615,1,310,"BURGLARY","1300 1822 0344 1606",40,"F","W",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",310,480,NA,NA,"2600    LAKE HOLLYWOOD               DR","",34.1285,-118.3313
212013439,"08/24/2021 12:00:00 AM","08/21/2021 12:00:00 AM",830,20,"Olympic",2088,1,480,"BIKE - STOLEN","0344",66,"F","H",102,"SIDEWALK",NA,"","IC","Invest Cont",480,NA,NA,NA,"1500 W  WASHINGTON                   BL","",34.0421,-118.2879
220710675,"06/21/2022 12:00:00 AM","06/20/2022 12:00:00 AM",1400,7,"Wilshire",734,1,510,"VEHICLE - STOLEN","",0,"","",108,"PARKING LOT",NA,"","IC","Invest Cont",510,NA,NA,NA,"500 S  OGDEN                        DR","",34.0663,-118.3599
200409870,"06/17/2020 12:00:00 AM","06/16/2020 12:00:00 AM",1800,4,"Hollenbeck",409,1,420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","",0,"","",101,"STREET",NA,"","IC","Invest Cont",420,NA,NA,NA,"4200    MAYCREST                     AV","",34.0934,-118.1611
211915808,"11/19/2021 12:00:00 AM","11/18/2021 12:00:00 AM",1556,19,"Mission",1917,1,442,"SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325",23,"M","H",402,"MARKET",NA,"","IC","Invest Cont",442,NA,NA,NA,"13800    FOOTHILL                     BL","",34.3101,-118.4338
220100527,"02/02/2022 12:00:00 AM","02/02/2022 12:00:00 AM",2100,1,"Central",153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0445 1402 1822 2004",29,"M","W",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,998,NA,NA,"600 S  SPRING                       ST","",34.0467,-118.252
210810121,"06/06/2021 12:00:00 AM","06/05/2021 12:00:00 AM",2100,8,"West LA",836,1,510,"VEHICLE - STOLEN","",0,"","",101,"STREET",NA,"","AA","Adult Arrest",510,NA,NA,NA,"2000    MANNING                      AV","",34.0484,-118.4276
201317530,"09/25/2020 12:00:00 AM","09/24/2020 12:00:00 AM",1915,13,"Newton",1344,1,420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","",0,"","",101,"STREET",NA,"","IC","Invest Cont",420,NA,NA,NA,"800 E  42ND                         ST","",34.0075,-118.2643
211319396,"11/22/2021 12:00:00 AM","11/03/2021 12:00:00 AM",1330,13,"Newton",1373,1,440,"THEFT PLAIN - PETTY ($950 & UNDER)","0344 0394",27,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,"","IC","Invest Cont",440,NA,NA,NA,"1000 E  53RD                         ST","",33.9943,-118.2582
222109121,"05/13/2022 12:00:00 AM","05/13/2022 12:00:00 AM",520,21,"Topanga",2128,2,624,"BATTERY - SIMPLE ASSAULT","0416",31,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",624,NA,NA,NA,"20100    KESWICK                      ST","",34.2096,-118.571
211504178,"01/06/2021 12:00:00 AM","01/02/2021 12:00:00 AM",1000,15,"N Hollywood",1516,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344",54,"M","H",203,"OTHER BUSINESS",NA,"","IC","Invest Cont",341,NA,NA,NA,"6800    LANKERSHIM                   BL","",34.1939,-118.3878
202006176,"02/14/2020 12:00:00 AM","02/14/2020 12:00:00 AM",2150,20,"Olympic",2049,2,888,"TRESPASSING","0913 2004 2038",0,"X","X",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","IC","Invest Cont",888,900,NA,NA,"2900    FRANCIS                      AV","",34.0568,-118.2891
220312385,"06/17/2022 12:00:00 AM","06/16/2022 12:00:00 AM",1400,3,"Southwest",394,2,662,"BUNCO, GRAND THEFT","0800 0100 1202 0337 0344 0701 1822",83,"F","B",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",662,NA,NA,NA,"4100    4TH                          AV","",34.0108,-118.3214
211515970,"10/13/2021 12:00:00 AM","10/12/2021 12:00:00 AM",1835,15,"N Hollywood",1505,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1300",46,"M","W",122,"VEHICLE, PASSENGER/TRUCK",NA,"","IC","Invest Cont",740,NA,NA,NA,"CAMELLIA","VALERIO",34.2048,-118.3824
211809510,"04/25/2021 12:00:00 AM","04/25/2021 12:00:00 AM",1030,18,"Southeast",1838,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0913 0360 0416 2004",29,"M","H",102,"SIDEWALK",304,"CLUB/BAT","IC","Invest Cont",230,NA,NA,NA,"JUNIPER","105TH                        ST",33.9399,-118.2362
221410943,"05/17/2022 12:00:00 AM","05/01/2022 12:00:00 AM",1600,14,"Pacific",1489,1,510,"VEHICLE - STOLEN","",0,"","",707,"GARAGE/CARPORT",NA,"","IC","Invest Cont",510,NA,NA,NA,"5200 W  CENTURY                      BL","",33.949,-118.3744
201222654,"10/15/2020 12:00:00 AM","10/08/2020 12:00:00 AM",1200,12,"77th Street",1269,1,420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0385 1300 1822 0344",47,"M","H",101,"STREET",NA,"","IC","Invest Cont",420,NA,NA,NA,"7900 S  SAN PEDRO                    ST","",33.967,-118.2695
211209895,"04/07/2021 12:00:00 AM","04/07/2021 12:00:00 AM",1445,12,"77th Street",1213,2,753,"DISCHARGE FIREARMS/SHOTS FIRED","1100 1402 1407 1822",0,"X","X",108,"PARKING LOT",102,"HAND GUN","IC","Invest Cont",753,NA,NA,NA,"1900 W  SLAUSON                      AV","",33.9921,-118.3108
210113923,"07/23/2021 12:00:00 AM","07/23/2021 12:00:00 AM",230,1,"Central",111,1,330,"BURGLARY FROM VEHICLE","0385 1402 2004",0,"M","W",108,"PARKING LOT",NA,"","AA","Adult Arrest",330,998,NA,NA,"600 N  GRAND                        AV","",34.0607,-118.2435
221415469,"08/19/2022 12:00:00 AM","08/12/2022 12:00:00 AM",1600,14,"Pacific",1453,1,310,"BURGLARY","0344 0329 1602",44,"F","W",221,"PUBLIC STORAGE",NA,"","IC","Invest Cont",310,NA,NA,NA,"4000    GLENCOE                      AV","",33.9918,-118.4446
201418538,"10/11/2020 12:00:00 AM","10/09/2020 12:00:00 AM",2230,14,"Pacific",1457,1,510,"VEHICLE - STOLEN","",0,"","",101,"STREET",NA,"","IC","Invest Cont",510,NA,NA,NA,"12100    CULVER                       DR","",33.9881,-118.4146
201913889,"08/28/2020 12:00:00 AM","07/05/2020 12:00:00 AM",1630,19,"Mission",1995,2,946,"OTHER MISCELLANEOUS CRIME","0432 0906",41,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AA","Adult Arrest",946,NA,NA,NA,"14600    BLYTHE                       ST","",34.2152,-118.4531
220605964,"02/13/2022 12:00:00 AM","02/13/2022 12:00:00 AM",1940,6,"Hollywood",645,2,624,"BATTERY - SIMPLE ASSAULT","1822 0400 0416",69,"M","B",124,"BUS STOP",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"SUNSET","ORANGE",34.098,-118.3416
201612155,"08/20/2020 12:00:00 AM","08/20/2020 12:00:00 AM",2000,16,"Foothill",1684,1,420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","",0,"","",108,"PARKING LOT",NA,"","IC","Invest Cont",420,NA,NA,NA,"8000    LAUREL CANYON                BL","",34.2166,-118.3919
200614215,"08/20/2020 12:00:00 AM","08/20/2020 12:00:00 AM",1700,6,"Hollywood",663,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 1266",0,"X","X",101,"STREET",306,"ROCK/THROWN OBJECT","AA","Adult Arrest",230,998,NA,NA,"SANTA MONICA                 BL","MCCADDEN",34.0907,-118.3374
220310725,"05/15/2022 12:00:00 AM","05/15/2022 12:00:00 AM",1630,3,"Southwest",398,2,624,"BATTERY - SIMPLE ASSAULT","0913 0416 0401 0417",18,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"4300 S  HOOVER                       ST","",34.0054,-118.2872
201217521,"07/31/2020 12:00:00 AM","07/31/2020 12:00:00 AM",1445,12,"77th Street",1248,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 0450 0342 1309 0906",30,"M","B",109,"PARK/PLAYGROUND",102,"HAND GUN","IC","Invest Cont",230,NA,NA,NA,"70TH                         ST","HOOVER                       ST",33.9764,-118.2871
211820527,"11/25/2021 12:00:00 AM","11/25/2021 12:00:00 AM",1100,18,"Southeast",1837,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 0430 1100 2033",18,"M","B",101,"STREET",102,"HAND GUN","IC","Invest Cont",230,NA,NA,NA,"113TH                        ST","WILMINGTON",33.9363,-118.2426
221510383,"05/27/2022 12:00:00 AM","05/27/2022 12:00:00 AM",1720,15,"N Hollywood",1525,2,624,"BATTERY - SIMPLE ASSAULT","2004 0416",29,"F","W",203,"OTHER BUSINESS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",624,NA,NA,NA,"6100    LAUREL CANYON                BL","",34.1814,-118.3965
210307862,"03/22/2021 12:00:00 AM","03/22/2021 12:00:00 AM",2255,3,"Southwest",328,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 2004 0216",20,"X","X",102,"SIDEWALK",NA,"","AO","Adult Other",740,NA,NA,NA,"30TH","FIGUEROA",34.0254,-118.2787
211217864,"08/17/2021 12:00:00 AM","08/17/2021 12:00:00 AM",1140,12,"77th Street",1218,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1822",0,"X","X",210,"RESTAURANT/FAST FOOD",NA,"","IC","Invest Cont",740,NA,NA,NA,"5800 S  VERMONT                      AV","",33.9892,-118.2915
200315510,"08/06/2020 12:00:00 AM","08/06/2020 12:00:00 AM",730,3,"Southwest",362,2,930,"CRIMINAL THREATS - NO WEAPON DISPLAYED","1822 0421 0422 1251 1258",12,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","IC","Invest Cont",930,NA,NA,NA,"4600    RODEO                        LN","",34.0203,-118.3467
210106109,"02/16/2021 12:00:00 AM","02/16/2021 12:00:00 AM",101,1,"Central",165,1,110,"CRIMINAL HOMICIDE","1100 0430 0906 1402",38,"M","H",102,"SIDEWALK",106,"UNKNOWN FIREARM","AA","Adult Arrest",110,998,NA,NA,"200 E  6TH                          ST","",34.0442,-118.2482
200909315,"05/05/2020 12:00:00 AM","05/04/2020 12:00:00 AM",910,9,"Van Nuys",923,1,442,"SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325",35,"F","H",408,"AUTO SUPPLY STORE*",NA,"","IC","Invest Cont",442,NA,NA,NA,"15200    VANOWEN                      ST","",34.1939,-118.4639
202105431,"02/01/2020 12:00:00 AM","02/01/2020 12:00:00 AM",50,21,"Topanga",2159,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329",50,"M","W",203,"OTHER BUSINESS",NA,"","IC","Invest Cont",740,NA,NA,NA,"6500    CORBIN                       AV","",34.188,-118.5662
220106174,"02/07/2022 12:00:00 AM","02/01/2022 12:00:00 AM",1010,1,"Central",101,2,354,"THEFT OF IDENTITY","0930 1822",33,"F","O",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",354,NA,NA,NA,"900    EVERETT                      ST","",34.0671,-118.2498
200415483,"12/02/2020 12:00:00 AM","12/01/2020 12:00:00 AM",2055,4,"Hollenbeck",457,1,310,"BURGLARY","0325",0,"X","X",222,"LAUNDROMAT",NA,"","IC","Invest Cont",310,NA,NA,NA,"2500 E  CESAR E CHAVEZ               AV","",34.0469,-118.2032
220712749,"08/10/2022 12:00:00 AM","08/10/2022 12:00:00 AM",2255,7,"Wilshire",762,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 0411 2004 0913",51,"M","B",104,"DRIVEWAY",200,"KNIFE WITH BLADE 6INCHES OR LESS","AA","Adult Arrest",230,998,NA,NA,"1500 S  FAIRFAX                      AV","",34.0483,-118.372
210515060,"10/11/2021 12:00:00 AM","10/11/2021 12:00:00 AM",1200,5,"Harbor",519,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1309 0416 0913 1817",24,"F","H",101,"STREET",307,"VEHICLE","IC","Invest Cont",230,NA,NA,NA,"EUBANK                       AV","PACIFIC COAST                HY",33.7974,-118.2372
210808992,"05/05/2021 12:00:00 AM","05/04/2021 12:00:00 AM",545,8,"West LA",881,2,625,"OTHER ASSAULT","1822",43,"F","O",252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",625,NA,NA,NA,"11900 W  OLYMPIC                      BL","",34.0327,-118.4518
201908577,"04/09/2020 12:00:00 AM","04/07/2020 12:00:00 AM",1340,19,"Mission",1985,1,480,"BIKE - STOLEN","0344 2032",35,"M","W",102,"SIDEWALK",NA,"","IC","Invest Cont",480,NA,NA,NA,"14400    CHASE                        ST","",34.2248,-118.4469
210313723,"07/29/2021 12:00:00 AM","06/03/2021 12:00:00 AM",1200,3,"Southwest",395,2,354,"THEFT OF IDENTITY","0100 0360 0913 1202",65,"F","B",501,"SINGLE FAMILY DWELLING",NA,"","IC","Invest Cont",354,NA,NA,NA,"2000 W  42ND                         ST","",34.0072,-118.3154
202010429,"05/31/2020 12:00:00 AM","05/31/2020 12:00:00 AM",2130,20,"Olympic",2038,2,745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0329 0913",49,"M","K",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,"","IC","Invest Cont",745,NA,NA,NA,"3000    LEEWARD                      AV","",34.0587,-118.2891
211211864,"05/09/2021 12:00:00 AM","05/09/2021 12:00:00 AM",1015,12,"77th Street",1233,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1100 1402 1407 1310 1309 1822 1205 0216 0302 0450",25,"M","B",101,"STREET",109,"SEMI-AUTOMATIC PISTOL","IC","Invest Cont",230,NA,NA,NA,"60TH                         ST","CIMARRON                     ST",33.9856,-118.3157
201217106,"07/24/2020 12:00:00 AM","07/24/2020 12:00:00 AM",2215,12,"77th Street",1239,1,210,"ROBBERY","1822 0334 0325 1402",0,"X","X",202,"LIQUOR STORE",207,"OTHER KNIFE","AA","Adult Arrest",210,NA,NA,NA,"5800 S  FIGUEROA                     ST","",33.9887,-118.2827
210905250,"02/02/2021 12:00:00 AM","02/01/2021 12:00:00 AM",2000,9,"Van Nuys",904,1,510,"VEHICLE - STOLEN","",0,"","",101,"STREET",NA,"","IC","Invest Cont",510,NA,NA,NA,"BURNET                       AV","SATICOY                      ST",34.2085,-118.4629
212006858,"03/19/2021 12:00:00 AM","03/19/2021 12:00:00 AM",330,20,"Olympic",2088,1,320,"BURGLARY, ATTEMPTED","0202 0206 0216 0342 0907 1602 1309 1402 1822 2004",0,"X","X",402,"MARKET",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",320,998,NA,NA,"WASHINGTON","NEW ENGLAND",34.04,-118.2877
211707992,"04/29/2021 12:00:00 AM","04/29/2021 12:00:00 AM",1600,17,"Devonshire",1785,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0913 1202 0329 0603",61,"M","A",501,"SINGLE FAMILY DWELLING",NA,"","AO","Adult Other",740,NA,NA,NA,"9200    YOLANDA                      AV","",34.2373,-118.5405
210114838,"08/08/2021 12:00:00 AM","08/08/2021 12:00:00 AM",320,1,"Central",122,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0431 1822 2004",25,"M","O",102,"SIDEWALK",512,"MACE/PEPPER SPRAY","IC","Invest Cont",230,NA,NA,NA,"1ST","HILL",34.0546,-118.247
201915971,"10/21/2020 12:00:00 AM","10/16/2020 12:00:00 AM",2330,19,"Mission",1991,1,420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0344",40,"M","H",108,"PARKING LOT",NA,"","IC","Invest Cont",420,NA,NA,NA,"8200 N  SEPULVEDA                    BL","",34.2184,-118.4698
201608723,"05/03/2020 12:00:00 AM","05/03/2020 12:00:00 AM",2115,16,"Foothill",1685,1,510,"VEHICLE - STOLEN","",0,"","",104,"DRIVEWAY",NA,"","IC","Invest Cont",510,NA,NA,NA,"7900    GOLL                         AV","",34.2139,-118.3818
210604588,"01/13/2021 12:00:00 AM","12/21/2020 12:00:00 AM",2200,6,"Hollywood",632,1,330,"BURGLARY FROM VEHICLE","1822 1300 1601 0344",32,"M","W",123,"PARKING UNDERGROUND/BUILDING",NA,"","IC","Invest Cont",330,NA,NA,NA,"1500 N  HAYWORTH                     AV","",34.098,-118.3629
211815062,"08/11/2021 12:00:00 AM","08/05/2021 12:00:00 AM",1000,18,"Southeast",1844,1,510,"VEHICLE - STOLEN","",0,"","",101,"STREET",NA,"","IC","Invest Cont",510,NA,NA,NA,"11100    AVALON                       BL","",33.9344,-118.2652
220306496,"02/23/2022 12:00:00 AM","02/23/2022 12:00:00 AM",1530,3,"Southwest",362,2,626,"INTIMATE PARTNER - SIMPLE ASSAULT","1814 0906 0371 1816 2001 2002 2000 0913 0408 1218",25,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",626,NA,NA,NA,"4600    RODEO                        LN","",34.0205,-118.3485
211422866,"12/13/2021 12:00:00 AM","12/13/2021 12:00:00 AM",1600,14,"Pacific",1443,1,421,"THEFT FROM MOTOR VEHICLE - ATTEMPT","",29,"F","W",104,"DRIVEWAY",NA,"","IC","Invest Cont",421,NA,NA,NA,"2400    PENMAR                       AV","",33.9944,-118.4508
212114739,"10/02/2021 12:00:00 AM","10/02/2021 12:00:00 AM",1315,21,"Topanga",2143,1,440,"THEFT PLAIN - PETTY ($950 & UNDER)","0930 1202 0377 0344",78,"F","F",404,"DEPARTMENT STORE",NA,"","IC","Invest Cont",440,NA,NA,NA,"VICTORY","ROYER",34.1864,-118.6277
